,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate
931,2021-05-11,Northern Ireland,N92000002,89,121111,1.0,2148.0
932,2021-05-10,Northern Ireland,N92000002,76,121022,0.0,2147.0
933,2021-05-09,Northern Ireland,N92000002,98,120946,0.0,2147.0
934,2021-05-08,Northern Ireland,N92000002,81,120848,0.0,2147.0
935,2021-05-07,Northern Ireland,N92000002,65,120767,0.0,2147.0
936,2021-05-06,Northern Ireland,N92000002,102,120702,1.0,2147.0
937,2021-05-05,Northern Ireland,N92000002,99,120600,0.0,2146.0
938,2021-05-04,Northern Ireland,N92000002,83,120501,0.0,2146.0
939,2021-05-03,Northern Ireland,N92000002,64,120418,0.0,2146.0
940,2021-05-02,Northern Ireland,N92000002,69,120354,0.0,2146.0
941,2021-05-01,Northern Ireland,N92000002,90,120285,1.0,2146.0
942,2021-04-30,Northern Ireland,N92000002,108,120195,0.0,2145.0
943,2021-04-29,Northern Ireland,N92000002,95,120087,1.0,2145.0
944,2021-04-28,Northern Ireland,N92000002,98,119992,0.0,2144.0
945,2021-04-27,Northern Ireland,N92000002,109,119894,1.0,2144.0
946,2021-04-26,Northern Ireland,N92000002,73,119785,1.0,2143.0
947,2021-04-25,Northern Ireland,N92000002,73,119712,0.0,2142.0
948,2021-04-24,Northern Ireland,N92000002,80,119639,1.0,2142.0
949,2021-04-23,Northern Ireland,N92000002,88,119559,0.0,2141.0
950,2021-04-22,Northern Ireland,N92000002,120,119471,2.0,2141.0
951,2021-04-21,Northern Ireland,N92000002,116,119351,3.0,2139.0
952,2021-04-20,Northern Ireland,N92000002,124,119235,0.0,2136.0
953,2021-04-19,Northern Ireland,N92000002,79,119111,1.0,2136.0
954,2021-04-18,Northern Ireland,N92000002,82,119032,0.0,2135.0
955,2021-04-17,Northern Ireland,N92000002,99,118950,1.0,2135.0
956,2021-04-16,Northern Ireland,N92000002,119,118851,1.0,2134.0
957,2021-04-15,Northern Ireland,N92000002,159,118732,1.0,2133.0
958,2021-04-14,Northern Ireland,N92000002,97,118573,2.0,2132.0
959,2021-04-13,Northern Ireland,N92000002,112,118476,1.0,2130.0
960,2021-04-12,Northern Ireland,N92000002,97,118364,0.0,2129.0
961,2021-04-11,Northern Ireland,N92000002,89,118267,1.0,2129.0
962,2021-04-10,Northern Ireland,N92000002,146,118178,1.0,2128.0
963,2021-04-09,Northern Ireland,N92000002,113,118032,2.0,2127.0
964,2021-04-08,Northern Ireland,N92000002,98,117919,1.0,2125.0
965,2021-04-07,Northern Ireland,N92000002,88,117821,2.0,2124.0
966,2021-04-06,Northern Ireland,N92000002,57,117733,1.0,2122.0
967,2021-04-05,Northern Ireland,N92000002,89,117676,2.0,2121.0
968,2021-04-04,Northern Ireland,N92000002,0,117587,1.0,2119.0
969,2021-04-03,Northern Ireland,N92000002,84,117587,1.0,2118.0
970,2021-04-02,Northern Ireland,N92000002,107,117503,2.0,2117.0
971,2021-04-01,Northern Ireland,N92000002,107,117396,0.0,2115.0
972,2021-03-31,Northern Ireland,N92000002,123,117289,0.0,2115.0
973,2021-03-30,Northern Ireland,N92000002,151,117166,3.0,2115.0
974,2021-03-29,Northern Ireland,N92000002,65,117015,2.0,2112.0
975,2021-03-28,Northern Ireland,N92000002,116,116950,1.0,2110.0
976,2021-03-27,Northern Ireland,N92000002,138,116834,1.0,2109.0
977,2021-03-26,Northern Ireland,N92000002,181,116696,1.0,2108.0
978,2021-03-25,Northern Ireland,N92000002,183,116515,0.0,2107.0
979,2021-03-24,Northern Ireland,N92000002,139,116332,0.0,2107.0
980,2021-03-23,Northern Ireland,N92000002,174,116193,0.0,2107.0
981,2021-03-22,Northern Ireland,N92000002,87,116019,2.0,2107.0
982,2021-03-21,Northern Ireland,N92000002,125,115932,3.0,2105.0
983,2021-03-20,Northern Ireland,N92000002,159,115807,0.0,2102.0
984,2021-03-19,Northern Ireland,N92000002,137,115648,1.0,2102.0
985,2021-03-18,Northern Ireland,N92000002,169,115511,2.0,2101.0
986,2021-03-17,Northern Ireland,N92000002,161,115342,1.0,2099.0
987,2021-03-16,Northern Ireland,N92000002,164,115181,0.0,2098.0
988,2021-03-15,Northern Ireland,N92000002,121,115017,2.0,2098.0
989,2021-03-14,Northern Ireland,N92000002,143,114896,0.0,2096.0
990,2021-03-13,Northern Ireland,N92000002,146,114753,0.0,2096.0
991,2021-03-12,Northern Ireland,N92000002,208,114607,1.0,2096.0
992,2021-03-11,Northern Ireland,N92000002,223,114399,4.0,2095.0
993,2021-03-10,Northern Ireland,N92000002,147,114176,7.0,2091.0
994,2021-03-09,Northern Ireland,N92000002,240,114029,6.0,2084.0
995,2021-03-08,Northern Ireland,N92000002,144,113789,1.0,2078.0
996,2021-03-07,Northern Ireland,N92000002,138,113645,2.0,2077.0
997,2021-03-06,Northern Ireland,N92000002,172,113507,6.0,2075.0
998,2021-03-05,Northern Ireland,N92000002,166,113335,1.0,2069.0
999,2021-03-04,Northern Ireland,N92000002,163,113169,2.0,2068.0
1000,2021-03-03,Northern Ireland,N92000002,226,113006,4.0,2066.0
1001,2021-03-02,Northern Ireland,N92000002,149,112780,2.0,2062.0
1002,2021-03-01,Northern Ireland,N92000002,138,112631,2.0,2060.0
1003,2021-02-28,Northern Ireland,N92000002,136,112493,2.0,2058.0
1004,2021-02-27,Northern Ireland,N92000002,184,112357,2.0,2056.0
1005,2021-02-26,Northern Ireland,N92000002,241,112173,3.0,2054.0
1006,2021-02-25,Northern Ireland,N92000002,281,111932,4.0,2051.0
1007,2021-02-24,Northern Ireland,N92000002,260,111651,4.0,2047.0
1008,2021-02-23,Northern Ireland,N92000002,225,111391,2.0,2043.0
1009,2021-02-22,Northern Ireland,N92000002,187,111166,5.0,2041.0
1010,2021-02-21,Northern Ireland,N92000002,263,110979,5.0,2036.0
1011,2021-02-20,Northern Ireland,N92000002,276,110716,5.0,2031.0
1012,2021-02-19,Northern Ireland,N92000002,313,110440,2.0,2026.0
1013,2021-02-18,Northern Ireland,N92000002,342,110127,6.0,2024.0
1014,2021-02-17,Northern Ireland,N92000002,297,109785,5.0,2018.0
1015,2021-02-16,Northern Ireland,N92000002,341,109488,12.0,2013.0
1016,2021-02-15,Northern Ireland,N92000002,234,109147,5.0,2001.0
1017,2021-02-14,Northern Ireland,N92000002,176,108913,5.0,1996.0
1018,2021-02-13,Northern Ireland,N92000002,303,108737,8.0,1991.0
1019,2021-02-12,Northern Ireland,N92000002,407,108434,9.0,1983.0
1020,2021-02-11,Northern Ireland,N92000002,253,108027,12.0,1974.0
1021,2021-02-10,Northern Ireland,N92000002,336,107774,8.0,1962.0
1022,2021-02-09,Northern Ireland,N92000002,275,107438,3.0,1954.0
1023,2021-02-08,Northern Ireland,N92000002,296,107163,9.0,1951.0
1024,2021-02-07,Northern Ireland,N92000002,334,106867,8.0,1942.0
1025,2021-02-06,Northern Ireland,N92000002,390,106533,13.0,1934.0
1026,2021-02-05,Northern Ireland,N92000002,506,106143,9.0,1921.0
1027,2021-02-04,Northern Ireland,N92000002,412,105637,14.0,1912.0
1028,2021-02-03,Northern Ireland,N92000002,504,105225,5.0,1898.0
1029,2021-02-02,Northern Ireland,N92000002,447,104721,13.0,1893.0
1030,2021-02-01,Northern Ireland,N92000002,314,104274,15.0,1880.0
1031,2021-01-31,Northern Ireland,N92000002,426,103960,12.0,1865.0
1032,2021-01-30,Northern Ireland,N92000002,455,103534,14.0,1853.0
1033,2021-01-29,Northern Ireland,N92000002,669,103079,23.0,1839.0
1034,2021-01-28,Northern Ireland,N92000002,592,102410,16.0,1816.0
1035,2021-01-27,Northern Ireland,N92000002,527,101818,20.0,1800.0
1036,2021-01-26,Northern Ireland,N92000002,550,101291,12.0,1780.0
1037,2021-01-25,Northern Ireland,N92000002,422,100741,15.0,1768.0
1038,2021-01-24,Northern Ireland,N92000002,433,100319,13.0,1753.0
1039,2021-01-23,Northern Ireland,N92000002,670,99886,20.0,1740.0
1040,2021-01-22,Northern Ireland,N92000002,865,99216,13.0,1720.0
1041,2021-01-21,Northern Ireland,N92000002,732,98351,11.0,1707.0
1042,2021-01-20,Northern Ireland,N92000002,905,97619,19.0,1696.0
1043,2021-01-19,Northern Ireland,N92000002,713,96714,19.0,1677.0
1044,2021-01-18,Northern Ireland,N92000002,640,96001,21.0,1658.0
1045,2021-01-17,Northern Ireland,N92000002,822,95361,29.0,1637.0
1046,2021-01-16,Northern Ireland,N92000002,705,94539,20.0,1608.0
1047,2021-01-15,Northern Ireland,N92000002,1052,93834,24.0,1588.0
1048,2021-01-14,Northern Ireland,N92000002,973,92782,26.0,1564.0
1049,2021-01-13,Northern Ireland,N92000002,1145,91809,19.0,1538.0
1050,2021-01-12,Northern Ireland,N92000002,1205,90664,19.0,1519.0
1051,2021-01-11,Northern Ireland,N92000002,759,89459,23.0,1500.0
1052,2021-01-10,Northern Ireland,N92000002,1112,88700,16.0,1477.0
1053,2021-01-09,Northern Ireland,N92000002,1442,87588,20.0,1461.0
1054,2021-01-08,Northern Ireland,N92000002,1500,86146,10.0,1441.0
1055,2021-01-07,Northern Ireland,N92000002,1410,84646,21.0,1431.0
1056,2021-01-06,Northern Ireland,N92000002,1985,83236,11.0,1410.0
1057,2021-01-05,Northern Ireland,N92000002,1378,81251,7.0,1399.0
1058,2021-01-04,Northern Ireland,N92000002,1801,79873,13.0,1392.0
1059,2021-01-03,Northern Ireland,N92000002,1662,78072,12.0,1379.0
1060,2021-01-02,Northern Ireland,N92000002,3576,76410,14.0,1367.0
1061,2021-01-01,Northern Ireland,N92000002,0,72834,13.0,1353.0
1062,2020-12-31,Northern Ireland,N92000002,1929,72834,10.0,1340.0
1063,2020-12-30,Northern Ireland,N92000002,2143,70905,13.0,1330.0
1064,2020-12-29,Northern Ireland,N92000002,1566,68762,11.0,1317.0
1065,2020-12-28,Northern Ireland,N92000002,1634,67196,8.0,1306.0
1066,2020-12-27,Northern Ireland,N92000002,0,65562,14.0,1298.0
1067,2020-12-26,Northern Ireland,N92000002,998,65562,10.0,1284.0
1068,2020-12-25,Northern Ireland,N92000002,0,64564,7.0,1274.0
1069,2020-12-24,Northern Ireland,N92000002,841,64564,15.0,1267.0
1070,2020-12-23,Northern Ireland,N92000002,787,63723,15.0,1252.0
1071,2020-12-22,Northern Ireland,N92000002,439,62936,10.0,1237.0
1072,2020-12-21,Northern Ireland,N92000002,555,62497,17.0,1227.0
1073,2020-12-20,Northern Ireland,N92000002,505,61942,12.0,1210.0
1074,2020-12-19,Northern Ireland,N92000002,640,61437,15.0,1198.0
1075,2020-12-18,Northern Ireland,N92000002,510,60797,10.0,1183.0
1076,2020-12-17,Northern Ireland,N92000002,656,60287,14.0,1173.0
1077,2020-12-16,Northern Ireland,N92000002,510,59631,13.0,1159.0
1078,2020-12-15,Northern Ireland,N92000002,486,59121,6.0,1146.0
1079,2020-12-14,Northern Ireland,N92000002,419,58635,6.0,1140.0
1080,2020-12-13,Northern Ireland,N92000002,483,58216,5.0,1134.0
1081,2020-12-12,Northern Ireland,N92000002,476,57733,7.0,1129.0
1082,2020-12-11,Northern Ireland,N92000002,538,57257,9.0,1122.0
1083,2020-12-10,Northern Ireland,N92000002,441,56719,13.0,1113.0
1084,2020-12-09,Northern Ireland,N92000002,483,56278,9.0,1100.0
1085,2020-12-08,Northern Ireland,N92000002,351,55795,7.0,1091.0
1086,2020-12-07,Northern Ireland,N92000002,397,55444,17.0,1084.0
1087,2020-12-06,Northern Ireland,N92000002,419,55047,11.0,1067.0
1088,2020-12-05,Northern Ireland,N92000002,451,54628,12.0,1056.0
1089,2020-12-04,Northern Ireland,N92000002,449,54177,7.0,1044.0
1090,2020-12-03,Northern Ireland,N92000002,456,53728,6.0,1037.0
1091,2020-12-02,Northern Ireland,N92000002,416,53272,8.0,1031.0
1092,2020-12-01,Northern Ireland,N92000002,391,52856,7.0,1023.0
1093,2020-11-30,Northern Ireland,N92000002,290,52465,12.0,1016.0
1094,2020-11-29,Northern Ireland,N92000002,351,52175,8.0,1004.0
1095,2020-11-28,Northern Ireland,N92000002,315,51824,11.0,996.0
1096,2020-11-27,Northern Ireland,N92000002,391,51509,11.0,985.0
1097,2020-11-26,Northern Ireland,N92000002,442,51118,8.0,974.0
1098,2020-11-25,Northern Ireland,N92000002,533,50676,10.0,966.0
1099,2020-11-24,Northern Ireland,N92000002,79,50143,7.0,956.0
1100,2020-11-23,Northern Ireland,N92000002,280,50064,8.0,949.0
1101,2020-11-22,Northern Ireland,N92000002,342,49784,6.0,941.0
1102,2020-11-21,Northern Ireland,N92000002,357,49442,8.0,935.0
1103,2020-11-20,Northern Ireland,N92000002,369,49085,13.0,927.0
1104,2020-11-19,Northern Ireland,N92000002,487,48716,13.0,914.0
1105,2020-11-18,Northern Ireland,N92000002,518,48229,10.0,901.0
1106,2020-11-17,Northern Ireland,N92000002,549,47711,11.0,891.0
1107,2020-11-16,Northern Ireland,N92000002,331,47162,9.0,880.0
1108,2020-11-15,Northern Ireland,N92000002,472,46831,13.0,871.0
1109,2020-11-14,Northern Ireland,N92000002,511,46359,13.0,858.0
1110,2020-11-13,Northern Ireland,N92000002,607,45848,11.0,845.0
1111,2020-11-12,Northern Ireland,N92000002,548,45241,10.0,834.0
1112,2020-11-11,Northern Ireland,N92000002,791,44693,13.0,824.0
1113,2020-11-10,Northern Ireland,N92000002,514,43902,8.0,811.0
1114,2020-11-09,Northern Ireland,N92000002,471,43388,10.0,803.0
1115,2020-11-08,Northern Ireland,N92000002,420,42917,10.0,793.0
1116,2020-11-07,Northern Ireland,N92000002,528,42497,7.0,783.0
1117,2020-11-06,Northern Ireland,N92000002,595,41969,15.0,776.0
1118,2020-11-05,Northern Ireland,N92000002,516,41374,7.0,761.0
1119,2020-11-04,Northern Ireland,N92000002,679,40858,10.0,754.0
1120,2020-11-03,Northern Ireland,N92000002,570,40179,12.0,744.0
1121,2020-11-02,Northern Ireland,N92000002,493,39609,5.0,732.0
1122,2020-11-01,Northern Ireland,N92000002,685,39116,10.0,727.0
1123,2020-10-31,Northern Ireland,N92000002,649,38431,7.0,717.0
1124,2020-10-30,Northern Ireland,N92000002,566,37782,9.0,710.0
1125,2020-10-29,Northern Ireland,N92000002,822,37216,14.0,701.0
1126,2020-10-28,Northern Ireland,N92000002,840,36394,9.0,687.0
1127,2020-10-27,Northern Ireland,N92000002,722,35554,10.0,678.0
1128,2020-10-26,Northern Ireland,N92000002,727,34832,11.0,668.0
1129,2020-10-25,Northern Ireland,N92000002,896,34105,6.0,657.0
1130,2020-10-24,Northern Ireland,N92000002,923,33209,8.0,651.0
1131,2020-10-23,Northern Ireland,N92000002,1252,32286,6.0,643.0
1132,2020-10-22,Northern Ireland,N92000002,1042,31034,4.0,637.0
1133,2020-10-21,Northern Ireland,N92000002,1039,29992,6.0,633.0
1134,2020-10-20,Northern Ireland,N92000002,913,28953,3.0,627.0
1135,2020-10-19,Northern Ireland,N92000002,820,28040,4.0,624.0
1136,2020-10-18,Northern Ireland,N92000002,1012,27220,7.0,620.0
1137,2020-10-17,Northern Ireland,N92000002,1031,26208,3.0,613.0
1138,2020-10-16,Northern Ireland,N92000002,1299,25177,2.0,610.0
1139,2020-10-15,Northern Ireland,N92000002,763,23878,4.0,608.0
1140,2020-10-14,Northern Ireland,N92000002,1217,23115,2.0,604.0
1141,2020-10-13,Northern Ireland,N92000002,863,21898,4.0,602.0
1142,2020-10-12,Northern Ireland,N92000002,877,21035,5.0,598.0
1143,2020-10-11,Northern Ireland,N92000002,1066,20158,6.0,593.0
1144,2020-10-10,Northern Ireland,N92000002,902,19092,0.0,587.0
1145,2020-10-09,Northern Ireland,N92000002,1080,18190,0.0,587.0
1146,2020-10-08,Northern Ireland,N92000002,923,17110,0.0,587.0
1147,2020-10-07,Northern Ireland,N92000002,828,16187,1.0,587.0
1148,2020-10-06,Northern Ireland,N92000002,669,15359,1.0,586.0
1149,2020-10-05,Northern Ireland,N92000002,616,14690,1.0,585.0
1150,2020-10-04,Northern Ireland,N92000002,462,14074,0.0,584.0
1151,2020-10-03,Northern Ireland,N92000002,726,13612,1.0,584.0
1152,2020-10-02,Northern Ireland,N92000002,934,12886,2.0,583.0
1153,2020-10-01,Northern Ireland,N92000002,259,11952,1.0,581.0
1154,2020-09-30,Northern Ireland,N92000002,424,11693,1.0,580.0
1155,2020-09-29,Northern Ireland,N92000002,320,11269,0.0,579.0
1156,2020-09-28,Northern Ireland,N92000002,220,10949,1.0,579.0
1157,2020-09-27,Northern Ireland,N92000002,187,10729,0.0,578.0
1158,2020-09-26,Northern Ireland,N92000002,319,10542,0.0,578.0
1159,2020-09-25,Northern Ireland,N92000002,273,10223,1.0,578.0
1160,2020-09-24,Northern Ireland,N92000002,189,9950,0.0,577.0
1161,2020-09-23,Northern Ireland,N92000002,220,9761,0.0,577.0
1162,2020-09-22,Northern Ireland,N92000002,75,9541,0.0,577.0
1163,2020-09-21,Northern Ireland,N92000002,125,9466,0.0,577.0
1164,2020-09-20,Northern Ireland,N92000002,176,9341,0.0,577.0
1165,2020-09-19,Northern Ireland,N92000002,222,9165,2.0,577.0
1166,2020-09-18,Northern Ireland,N92000002,163,8943,1.0,575.0
1167,2020-09-17,Northern Ireland,N92000002,149,8780,0.0,574.0
1168,2020-09-16,Northern Ireland,N92000002,129,8631,2.0,574.0
1169,2020-09-15,Northern Ireland,N92000002,79,8502,1.0,572.0
1170,2020-09-14,Northern Ireland,N92000002,109,8423,1.0,571.0
1171,2020-09-13,Northern Ireland,N92000002,87,8314,0.0,570.0
1172,2020-09-12,Northern Ireland,N92000002,104,8227,0.0,570.0
1173,2020-09-11,Northern Ireland,N92000002,88,8123,2.0,570.0
1174,2020-09-10,Northern Ireland,N92000002,78,8035,1.0,568.0
1175,2020-09-09,Northern Ireland,N92000002,49,7957,0.0,567.0
1176,2020-09-08,Northern Ireland,N92000002,40,7908,0.0,567.0
1177,2020-09-07,Northern Ireland,N92000002,141,7868,2.0,567.0
1178,2020-09-06,Northern Ireland,N92000002,106,7727,0.0,565.0
1179,2020-09-05,Northern Ireland,N92000002,118,7621,1.0,565.0
1180,2020-09-04,Northern Ireland,N92000002,61,7503,0.0,564.0
1181,2020-09-03,Northern Ireland,N92000002,77,7442,2.0,564.0
1182,2020-09-02,Northern Ireland,N92000002,71,7365,0.0,562.0
1183,2020-09-01,Northern Ireland,N92000002,49,7294,1.0,562.0
1184,2020-08-31,Northern Ireland,N92000002,58,7245,0.0,561.0
1185,2020-08-30,Northern Ireland,N92000002,49,7187,0.0,561.0
1186,2020-08-29,Northern Ireland,N92000002,89,7138,0.0,561.0
1187,2020-08-28,Northern Ireland,N92000002,85,7049,1.0,561.0
1188,2020-08-27,Northern Ireland,N92000002,69,6964,0.0,560.0
1189,2020-08-26,Northern Ireland,N92000002,72,6895,0.0,560.0
1190,2020-08-25,Northern Ireland,N92000002,47,6823,1.0,560.0
1191,2020-08-24,Northern Ireland,N92000002,10,6776,0.0,559.0
1192,2020-08-23,Northern Ireland,N92000002,119,6766,0.0,559.0
1193,2020-08-22,Northern Ireland,N92000002,71,6647,0.0,559.0
1194,2020-08-21,Northern Ireland,N92000002,20,6576,0.0,559.0
1195,2020-08-20,Northern Ireland,N92000002,51,6556,0.0,559.0
1196,2020-08-19,Northern Ireland,N92000002,34,6505,0.0,559.0
1197,2020-08-18,Northern Ireland,N92000002,41,6471,0.0,559.0
1198,2020-08-17,Northern Ireland,N92000002,39,6430,0.0,559.0
1199,2020-08-16,Northern Ireland,N92000002,27,6391,0.0,559.0
1200,2020-08-15,Northern Ireland,N92000002,65,6364,1.0,559.0
1201,2020-08-14,Northern Ireland,N92000002,74,6299,0.0,558.0
1202,2020-08-13,Northern Ireland,N92000002,8,6225,1.0,558.0
1203,2020-08-12,Northern Ireland,N92000002,29,6217,0.0,557.0
1204,2020-08-11,Northern Ireland,N92000002,48,6188,0.0,557.0
1205,2020-08-10,Northern Ireland,N92000002,0,6140,0.0,557.0
1206,2020-08-09,Northern Ireland,N92000002,0,6064,0.0,557.0
1207,2020-08-08,Northern Ireland,N92000002,0,6064,1.0,557.0
1208,2020-08-07,Northern Ireland,N92000002,15,6064,0.0,556.0
1209,2020-08-06,Northern Ireland,N92000002,43,6049,0.0,556.0
1210,2020-08-05,Northern Ireland,N92000002,10,6006,0.0,556.0
1211,2020-08-04,Northern Ireland,N92000002,8,5996,0.0,556.0
1212,2020-08-03,Northern Ireland,N92000002,0,5988,0.0,556.0
1213,2020-08-02,Northern Ireland,N92000002,0,5948,0.0,556.0
1214,2020-08-01,Northern Ireland,N92000002,0,5948,0.0,556.0
1215,2020-07-31,Northern Ireland,N92000002,10,5948,0.0,556.0
1216,2020-07-30,Northern Ireland,N92000002,8,5938,0.0,556.0
1217,2020-07-29,Northern Ireland,N92000002,9,5930,0.0,556.0
1218,2020-07-28,Northern Ireland,N92000002,9,5921,0.0,556.0
1219,2020-07-27,Northern Ireland,N92000002,0,5912,0.0,556.0
1220,2020-07-26,Northern Ireland,N92000002,0,5891,0.0,556.0
1221,2020-07-25,Northern Ireland,N92000002,0,5891,0.0,556.0
1222,2020-07-24,Northern Ireland,N92000002,15,5891,0.0,556.0
1223,2020-07-23,Northern Ireland,N92000002,8,5876,0.0,556.0
1224,2020-07-22,Northern Ireland,N92000002,9,5868,0.0,556.0
1225,2020-07-21,Northern Ireland,N92000002,2,5859,0.0,556.0
1226,2020-07-20,Northern Ireland,N92000002,0,5857,0.0,556.0
1227,2020-07-19,Northern Ireland,N92000002,0,5834,0.0,556.0
1228,2020-07-18,Northern Ireland,N92000002,0,5834,0.0,556.0
1229,2020-07-17,Northern Ireland,N92000002,19,5834,0.0,556.0
1230,2020-07-16,Northern Ireland,N92000002,16,5815,0.0,556.0
1231,2020-07-15,Northern Ireland,N92000002,9,5799,0.0,556.0
1232,2020-07-14,Northern Ireland,N92000002,2,5790,0.0,556.0
1233,2020-07-13,Northern Ireland,N92000002,0,5788,0.0,556.0
1234,2020-07-12,Northern Ireland,N92000002,0,5772,1.0,556.0
1235,2020-07-11,Northern Ireland,N92000002,0,5772,0.0,555.0
1236,2020-07-10,Northern Ireland,N92000002,4,5772,0.0,555.0
1237,2020-07-09,Northern Ireland,N92000002,3,5768,1.0,555.0
1238,2020-07-08,Northern Ireland,N92000002,4,5765,0.0,554.0
1239,2020-07-07,Northern Ireland,N92000002,5,5761,0.0,554.0
1240,2020-07-06,Northern Ireland,N92000002,0,5756,0.0,554.0
1241,2020-07-05,Northern Ireland,N92000002,0,5747,0.0,554.0
1242,2020-07-04,Northern Ireland,N92000002,0,5747,0.0,554.0
1243,2020-07-03,Northern Ireland,N92000002,4,5747,2.0,554.0
1244,2020-07-02,Northern Ireland,N92000002,7,5768,0.0,552.0
1245,2020-07-01,Northern Ireland,N92000002,1,5761,1.0,552.0
1246,2020-06-30,Northern Ireland,N92000002,3,5760,0.0,551.0
1247,2020-06-29,Northern Ireland,N92000002,6,5757,1.0,551.0
1248,2020-06-28,Northern Ireland,N92000002,1,5751,0.0,550.0
1249,2020-06-27,Northern Ireland,N92000002,2,5750,0.0,550.0
1250,2020-06-26,Northern Ireland,N92000002,4,5748,2.0,550.0
1251,2020-06-25,Northern Ireland,N92000002,1,4874,1.0,548.0
1252,2020-06-24,Northern Ireland,N92000002,2,4873,0.0,547.0
1253,2020-06-23,Northern Ireland,N92000002,0,4871,1.0,547.0
1254,2020-06-22,Northern Ireland,N92000002,1,4871,1.0,546.0
1255,2020-06-21,Northern Ireland,N92000002,4,4870,0.0,545.0
1256,2020-06-20,Northern Ireland,N92000002,0,4866,0.0,545.0
1257,2020-06-19,Northern Ireland,N92000002,3,4866,1.0,545.0
1258,2020-06-18,Northern Ireland,N92000002,1,4863,1.0,544.0
1259,2020-06-17,Northern Ireland,N92000002,8,4862,1.0,543.0
1260,2020-06-16,Northern Ireland,N92000002,2,4854,1.0,542.0
1261,2020-06-15,Northern Ireland,N92000002,4,4852,0.0,541.0
1262,2020-06-14,Northern Ireland,N92000002,7,4848,0.0,541.0
1263,2020-06-13,Northern Ireland,N92000002,3,4841,1.0,541.0
1264,2020-06-12,Northern Ireland,N92000002,16,4838,1.0,540.0
1265,2020-06-11,Northern Ireland,N92000002,4,4822,2.0,539.0
1266,2020-06-10,Northern Ireland,N92000002,13,4818,0.0,537.0
1267,2020-06-09,Northern Ireland,N92000002,3,4805,0.0,537.0
1268,2020-06-08,Northern Ireland,N92000002,6,4802,0.0,537.0
1269,2020-06-07,Northern Ireland,N92000002,6,4796,0.0,537.0
1270,2020-06-06,Northern Ireland,N92000002,14,4790,0.0,537.0
1271,2020-06-05,Northern Ireland,N92000002,3,4776,1.0,537.0
1272,2020-06-04,Northern Ireland,N92000002,33,4773,0.0,536.0
1273,2020-06-03,Northern Ireland,N92000002,8,4740,2.0,536.0
1274,2020-06-02,Northern Ireland,N92000002,4,4732,2.0,534.0
1275,2020-06-01,Northern Ireland,N92000002,12,4728,1.0,532.0
1276,2020-05-31,Northern Ireland,N92000002,7,4716,1.0,531.0
1277,2020-05-30,Northern Ireland,N92000002,13,4709,2.0,530.0
1278,2020-05-29,Northern Ireland,N92000002,17,4696,1.0,528.0
1279,2020-05-28,Northern Ireland,N92000002,16,4679,3.0,527.0
1280,2020-05-27,Northern Ireland,N92000002,26,4663,4.0,524.0
1281,2020-05-26,Northern Ireland,N92000002,28,4637,1.0,520.0
1282,2020-05-25,Northern Ireland,N92000002,39,4609,1.0,519.0
1283,2020-05-24,Northern Ireland,N92000002,25,4570,7.0,518.0
1284,2020-05-23,Northern Ireland,N92000002,41,4545,2.0,511.0
1285,2020-05-22,Northern Ireland,N92000002,23,4504,1.0,509.0
1286,2020-05-21,Northern Ireland,N92000002,42,4481,4.0,508.0
1287,2020-05-20,Northern Ireland,N92000002,18,4439,5.0,504.0
1288,2020-05-19,Northern Ireland,N92000002,20,4421,5.0,499.0
1289,2020-05-18,Northern Ireland,N92000002,16,4401,7.0,494.0
1290,2020-05-17,Northern Ireland,N92000002,28,4385,7.0,487.0
1291,2020-05-16,Northern Ireland,N92000002,40,4357,4.0,480.0
1292,2020-05-15,Northern Ireland,N92000002,26,4317,3.0,476.0
1293,2020-05-14,Northern Ireland,N92000002,38,4291,10.0,473.0
1294,2020-05-13,Northern Ireland,N92000002,60,4253,3.0,463.0
1295,2020-05-12,Northern Ireland,N92000002,44,4193,4.0,460.0
1296,2020-05-11,Northern Ireland,N92000002,30,4149,2.0,456.0
1297,2020-05-10,Northern Ireland,N92000002,41,4119,10.0,454.0
1298,2020-05-09,Northern Ireland,N92000002,56,4078,7.0,444.0
1299,2020-05-08,Northern Ireland,N92000002,38,4022,6.0,437.0
1300,2020-05-07,Northern Ireland,N92000002,50,3984,3.0,431.0
1301,2020-05-06,Northern Ireland,N92000002,53,3934,3.0,428.0
1302,2020-05-05,Northern Ireland,N92000002,45,3881,6.0,425.0
1303,2020-05-04,Northern Ireland,N92000002,69,3836,9.0,419.0
1304,2020-05-03,Northern Ireland,N92000002,78,3767,11.0,410.0
1305,2020-05-02,Northern Ireland,N92000002,66,3689,12.0,399.0
1306,2020-05-01,Northern Ireland,N92000002,87,3623,12.0,387.0
1307,2020-04-30,Northern Ireland,N92000002,73,3536,8.0,375.0
1308,2020-04-29,Northern Ireland,N92000002,55,3463,14.0,367.0
1309,2020-04-28,Northern Ireland,N92000002,34,3408,6.0,353.0
1310,2020-04-27,Northern Ireland,N92000002,66,3374,13.0,347.0
1311,2020-04-26,Northern Ireland,N92000002,82,3308,14.0,334.0
1312,2020-04-25,Northern Ireland,N92000002,104,3226,15.0,320.0
1313,2020-04-24,Northern Ireland,N92000002,106,3122,11.0,305.0
